,Texto,Clase
8440,"['everi', 'round', 'golf', 'base', 'play', 'number', 'hole', 'given', 'order', 'round', 'typic', 'consist', '18', 'hole', 'play', 'order', 'determin', 'cours', 'layout', 'hole']",3
8441,"['play', 'round', 'standard', 'cours', '18', 'hole', 'game', 'play', 'number', 'peopl', 'although', 'typic', 'group', 'play', '1-4', 'peopl', 'play', 'round', 'typic', 'amount']",3
8442,"['play', 'hole', 'golf', 'cours', 'initi', 'put', 'ball', 'play', 'strike', 'club', 'tee', 'ground', 'also', 'call', 'tee', 'box', 'simpli', 'tee', 'first', 'shot']",3
8443,"['hole', 'allow', 'requir', 'golfer', 'place', 'ball', 'tee', 'prior', 'strike', 'tee', 'small', 'peg', 'use', 'elev', 'ball', 'slightli', 'ground', 'centimetr', 'high', 'tee']",3
8444,"['commonli', 'made', 'wood', 'may', 'construct', 'materi', 'includ', 'plastic', 'tradit', 'golfer', 'use', 'mound', 'sand', 'elev', 'ball', 'contain', 'sand', 'provid', 'purpos', 'cours']",3
8445,"['still', 'requir', 'sand', 'use', 'instead', 'peg', 'tee', 'reduc', 'litter', 'reduc', 'damag', 'tee', 'ground', 'tee', 'help', 'reduc', 'interfer', 'ground', 'grass', 'movement']",3
8446,"['initi', 'shot', 'hole', 'intend', 'move', 'ball', 'long', 'distanc', 'typic', '225', 'yard', '210', 'shot', 'commonli', 'call', 'drive', 'gener', 'made', 'long-shaft', 'large-head']",3
8447,"['wood', 'club', 'call', 'driver', 'shorter', 'hole', 'may', 'initi', 'club', 'higher-numb', 'wood', 'iron', 'ball', 'come', 'rest', 'golfer', 'strike', 'mani', 'time', 'necessari']",3
8448,"['use', 'shot', 'various', 'known', 'lay-up', 'approach', 'pitch', 'chip', 'ball', 'reach', 'green', 'putt', 'ball', 'hole', 'commonli', 'call', 'sink', 'putt', 'hole', 'goal']",3
8449,"['get', 'ball', 'hole', 'hole', 'ball', 'stroke', 'possibl', 'may', 'imped', 'obstacl', 'area', 'longer', 'grass', 'call', 'rough', 'usual', 'found', 'alongsid', 'fairway', 'slow']",3
8450,"['ball', 'contact', 'make', 'harder', 'advanc', 'ball', 'stop', 'dogleg', 'chang', 'direct', 'fairway', 'often', 'requir', 'shorter', 'shot', 'play', 'around', 'bunker', 'sand', 'trap']",3
8451,"['stroke', 'play', 'competit', 'play', 'accord', 'strict', 'rule', 'player', 'play', 'ball', 'hole', 'matter', 'mani', 'stroke', 'may', 'take', 'match', 'play', 'accept', 'simpli']",3
8452,"['pick', ""one'"", 'ball', 'surrend', 'hole', 'enough', 'stroke', 'made', 'player', 'mathemat', 'imposs', 'player', 'win', 'hole', 'also', 'accept', 'inform', 'stroke', 'play', 'surrend']",3
8453,"['hole', 'hit', 'three', 'stroke', 'par', 'rate', 'hole', 'tripl', 'bogey', 'see', ');', 'technic', 'violat', 'rule', '3', '–', '2', 'practic', 'speed', 'play']",3
8454,"['total', 'distanc', 'first', 'tee', 'ground', '18th', 'green', 'quit', 'long', 'total', 'yardag', 'green', 'excess', '7,000', 'yard', '6.4', 'km', 'ad', 'travel', 'distanc']",3
8455,"['green', 'one', 'hole', 'tee', 'next', 'even', 'skill', 'player', 'may', 'easili', 'travel', 'five', 'mile', '(8', 'km', 'round', 'cours', 'electr', 'golf', 'cart']",3
8456,"['use', 'travel', 'shot', 'speed-up', 'play', 'allow', 'particip', 'individu', 'unabl', 'walk', 'whole', 'round', 'cours', 'player', 'gener', 'walk', 'cours', 'either', 'carri', 'bag']",3
8457,"['use', 'shoulder', 'strap', 'use', 'golf', 'trolley', 'bag', 'trolley', 'may', 'may', 'batteri', 'assist', 'mani', 'amateur', 'tournament', 'includ', 'u', 'high', 'school', 'colleg']",3
8458,"['play', 'player', 'requir', 'walk', 'carri', 'bag', 'profession', 'top', 'amateur', 'level', 'well', 'high-level', 'privat', 'club', 'player', 'may', 'accompani', 'caddi', 'carri', 'manag']",3
8459,"['rule', 'golf', 'intern', 'standardis', 'jointli', 'govern', 'r', 'spun', '2004', 'royal', 'ancient', 'golf', 'club', 'st', 'andrew', 'found', '1754', 'unit', 'state', 'golf']",3
8460,"['associ', 'usga', '23', '24', 'aim', 'simplifi', 'rule', '2017', 'usga', 'r', 'undertook', 'complet', 'rewrit', '25', 'new', 'rule', 'book', 'came', 'effect', 'januari']",3
8461,"['strict', 'regul', 'regard', 'amateur', 'statu', 'golfer', '27', 'essenti', 'anybodi', 'ever', 'receiv', 'payment', 'compens', 'give', 'instruct', 'play', 'golf', 'money', 'consid', 'amateur']",3
8462,"['may', 'particip', 'competit', 'limit', 'sole', 'amateur', 'howev', 'amateur', 'golfer', 'may', 'receiv', 'expens', 'compli', 'strict', 'guidelin', 'may', 'accept', 'non-cash', 'prize', 'within']",3
8463,"['addit', 'offici', 'print', 'rule', 'golfer', 'also', 'abid', 'set', 'guidelin', 'call', 'golf', 'etiquett', 'etiquett', 'guidelin', 'cover', 'matter', 'safeti', 'fair', 'pace', 'play']",3
8464,"[""player'"", 'oblig', 'contribut', 'care', 'cours', 'though', 'penalti', 'breach', 'etiquett', 'rule', 'player', 'gener', 'follow', 'rule', 'golf', 'etiquett', 'effort', 'improv', ""everyone'"", 'play']",3
8465,"['penalti', 'stroke', 'incur', 'certain', 'situat', 'count', 'toward', ""player'"", 'score', 'extra', 'swing', 'ball', 'either', 'one', 'two', 'stroke', 'ad', 'rule', 'infract', 'take']",3
8466,"['golf', 'club', 'use', 'hit', 'golf', 'ball', 'club', 'compos', 'shaft', 'lanc', 'grip', 'top', 'end', 'club', 'head', 'bottom', 'long', 'club', 'lower', 'amount']",3
8467,"['degre', 'loft', 'meant', 'propel', 'ball', 'compar', 'longer', 'distanc', 'short', 'club', 'higher', 'degre', 'loft', 'compar', 'shorter', 'distanc', 'actual', 'physic', 'length', 'club']",3
8468,"['golf', 'club', 'tradit', 'arrang', 'three', 'basic', 'type', 'wood', 'large-head', 'long-shaft', 'club', 'meant', 'propel', 'ball', 'long', 'distanc', 'rel', 'open', 'lie', 'tee']",3
8469,"['ground', 'fairway', 'particular', 'import', 'driver', '1', 'wood', 'lowest', 'loft', 'wood', 'club', 'modern', 'time', 'becom', 'highli', 'special', 'make', 'extrem', 'long-dist', 'tee']",3
8470,"['shot', '300', 'yard', '270', 'profession', ""golfer'"", 'hand', 'tradit', 'club', 'head', 'made', 'hardwood', 'henc', 'name', 'virtual', 'modern', 'wood', 'made', 'metal', 'titanium']",3
8471,"['composit', 'materi', 'iron', 'shorter-shaft', 'club', 'metal', 'head', 'primarili', 'consist', 'flat', 'angl', 'strike', 'face', 'tradit', 'clubhead', 'forg', 'iron', 'modern', 'iron', 'clubhead']",3
8472,"['investment-cast', 'steel', 'alloy', 'iron', 'vari', 'loft', 'use', 'varieti', 'shot', 'virtual', 'anywher', 'cours', 'often', 'shorter-dist', 'shot', 'approach', 'green', 'get', 'ball', 'tricki']",3
8473,"['lie', 'sand', 'trap', 'third', 'class', 'putter', 'evolv', 'iron', 'creat', 'low-loft', 'balanc', 'club', 'design', 'roll', 'ball', 'along', 'green', 'hole', 'putter', 'virtual']",3
8474,"['alway', 'use', 'green', 'surround', 'rough', 'fring', 'fourth', 'class', 'call', 'hybrid', 'evolv', 'cross', 'wood', 'iron', 'typic', 'seen', 'replac', 'low-loft', 'iron', 'club']",3
8475,"['maximum', '14', 'club', 'allow', ""player'"", 'bag', 'one', 'time', 'stipul', 'round', 'choic', 'club', ""golfer'"", 'discret', 'although', 'everi', 'club', 'must', 'construct', 'accord']",3
8476,"['exact', 'shot', 'hit', 'given', 'time', 'golf', 'cours', 'club', 'use', 'accomplish', 'shot', 'alway', 'complet', 'discret', 'golfer', 'word', 'restrict', 'whatsoev', 'club', 'golfer']",3
8477,"['golf', 'ball', 'spheric', 'usual', 'white', 'although', 'colour', 'allow', 'minut', 'pock-mark', 'dimpl', 'decreas', 'aerodynam', 'drag', 'increas', 'air', 'turbul', 'around', 'ball', 'motion']",3
8478,"['delay', 'boundari', 'layer', 'separ', 'reduc', 'drag-induc', 'wake', 'behind', 'ball', 'therebi', 'allow', 'ball', 'fli', 'farther', '29', 'combin', 'soft', 'boundari', 'layer', 'hard']",3
8479,"['golf', 'bag', 'use', 'transport', 'golf', 'club', ""player'"", 'person', 'equip', 'golf', 'bag', 'sever', 'pocket', 'design', 'carri', 'equip', 'suppli', 'tee', 'ball', 'glove']",3
8480,"['golf', 'bag', 'carri', 'pull', 'trolley', 'har', 'motor', 'golf', 'cart', 'play', 'golf', 'bag', 'usual', 'hand', 'strap', 'shoulder', 'strap', 'carri', 'other', 'may']",3
8481,"['golf', 'swing', 'outwardli', 'similar', 'mani', 'motion', 'involv', 'swing', 'tool', 'play', 'implement', 'axe', 'basebal', 'bat', 'howev', 'unlik', 'mani', 'motion', 'result', 'swing']",3
8482,"['highli', 'depend', 'sever', 'sub-mot', 'properli', 'align', 'time', 'ensur', 'club', 'travel', 'ball', 'line', 'desir', 'path', 'clubfac', 'line', 'swing', 'path', 'ball', 'hit']",3
8483,"['centr', 'sweet', 'spot', 'clubfac', 'abil', 'consist', 'across', 'complet', 'set', 'club', 'wide', 'rang', 'shaft', 'length', 'clubfac', 'area', 'key', 'skill', 'golfer', 'take']",3
8484,"['stanc', 'refer', 'golfer', 'posit', 'order', 'play', 'stroke', 'fundament', 'import', 'abl', 'play', 'stroke', 'effect', 'stanc', 'adopt', 'determin', 'stroke', 'play', 'stanc', 'involv']",3
8485,"['slight', 'crouch', 'allow', 'effici', 'strike', 'postur', 'whilst', 'also', 'isometr', 'preload', 'muscl', 'leg', 'core', 'allow', 'stroke', 'play', 'dynam', 'greater', 'level', 'overal']",3
8486,"['control', 'adopt', 'stanc', 'golfer', 'start', 'non-domin', 'side', 'bodi', 'face', 'target', 'right-hand', 'target', 'left', 'set', 'stanc', 'regard', 'posit', 'ball', 'place', 'clubhead']",3
8487,"['behind', 'ball', 'known', 'address', 'posit', ""player'"", 'bodi', 'centerlin', 'club', 'face', 'posit', 'parallel', 'desir', 'line', 'travel', 'feet', 'either', 'perpendicular', 'line', 'slightli']",3
8488,"['splay', 'outward', 'feet', 'commonli', 'shoulder-width', 'apart', 'middl', 'iron', 'putter', 'narrow', 'short', 'iron', 'wider', 'long', 'iron', 'wood', 'ball', 'typic', 'posit', 'front']",3
8489,"[""player'"", 'stanc', 'closer', 'lead', 'foot', 'lower-loft', 'club', 'usual', 'ball', 'posit', 'drive', 'behind', 'arch', 'lead', 'foot', 'ball', 'place', 'back', ""player'"", 'stanc']",3
8490,"['toward', 'trail', 'foot', 'loft', 'club', 'use', 'increas', 'iron', 'shot', 'putt', 'made', 'ball', 'roughli', 'center', 'stanc', 'mid', 'short-iron', 'shot', 'made', 'ball']",3
8491,"['chosen', 'club', 'stroke', 'produc', 'desir', 'distanc', 'player', 'address', 'ball', 'take', 'stanc', 'side', 'except', 'ball', 'lie', 'hazard', 'ground', 'club', 'behind', 'ball']",3
8492,"['golfer', 'take', 'backsw', 'rotat', 'club', 'arm', 'upper', 'bodi', 'away', 'ball', 'begin', 'swing', 'bring', 'clubhead', 'back', 'around', 'hit', 'ball', 'proper', 'golf']",3
8493,"['swing', 'complex', 'combin', 'motion', 'slight', 'variat', 'postur', 'posit', 'make', 'great', 'deal', 'differ', 'well', 'ball', 'hit', 'straight', 'travel', 'gener', 'goal', 'player']",3
8494,"['make', 'full', 'swing', 'propel', 'clubhead', 'fast', 'possibl', 'maintain', 'singl', 'plane', 'motion', 'club', 'clubhead', 'send', 'clubhead', 'ball', 'along', 'desir', 'path', 'travel']",3
8495,"['accuraci', 'consist', 'typic', 'stress', 'pure', 'distanc', 'player', 'straight', 'drive', 'travel', '220', 'yard', '200', 'nevertheless', 'abl', 'accur', 'place', 'ball', 'favour', 'lie']",3
8496,"['fairway', 'make', 'lesser', 'distanc', 'given', 'club', 'simpli', 'use', 'club', 'lower', 'loft', 'tee', 'shot', 'subsequ', 'fairway', 'approach', 'shot', 'howev', 'golfer', 'drive']",3
8497,"['may', 'go', '280', 'yard', '260', 'often', 'fli', 'straight', 'less', 'abl', 'posit', 'ball', 'advantag', 'ball', 'may', 'hook', 'pull', 'draw', 'fade', 'push']",3
8498,"['golf', 'stroke', 'use', 'muscl', 'core', 'especi', 'erector', 'spina', 'muscl', 'latissimu', 'dorsi', 'muscl', 'turn', 'hamstr', 'shoulder', 'wrist', 'stronger', 'muscl', 'wrist', 'prevent']",3
8499,"['twist', 'swing', 'whilst', 'stronger', 'shoulder', 'increas', 'turn', 'forc', 'weak', 'wrist', 'also', 'transmit', 'forc', 'elbow', 'even', 'neck', 'lead', 'injuri', 'muscl', 'contract']",3
8500,"['pull', 'equal', 'end', 'movement', 'one', 'end', 'muscl', 'muscl', 'must', 'come', 'play', 'stabil', 'bone', 'end', 'muscl', 'attach', 'golf', 'unilater', 'exercis', 'break']",3
8501,"['put', 'consid', 'import', 'compon', 'game', 'golf', 'game', 'golf', 'evolv', 'mani', 'differ', 'put', 'techniqu', 'grip', 'devis', 'give', 'golfer', 'best', 'chanc', 'make']",3
8502,"['putt', 'game', 'origin', 'golfer', 'would', 'putt', 'domin', 'hand', 'bottom', 'grip', 'weak', 'hand', 'top', 'grip', 'grip', 'put', 'style', 'known', 'convent', 'mani']",3
8503,"['variat', 'convent', 'includ', 'overlap', 'golfer', 'overlap', 'hand', 'index', 'finger', 'onto', 'domin', 'pinki', 'interlock', 'offhand', 'index', 'finger', 'interlock', 'domin', 'pinki', 'ring']",3
8504,"['finger', 'doubl', 'tripl', 'overlap', '32', 'recent', 'cross', 'hand', 'put', 'becom', 'popular', 'trend', 'amongst', 'profession', 'golfer', 'amateur', 'cross', 'hand', 'put', 'idea']",3
8505,"['notabl', 'put', 'style', 'includ', 'claw', 'style', 'grip', 'directli', 'thumb', 'index', 'finger', 'domin', 'hand', 'palm', 'face', 'target', '34', 'weak', 'hand', 'place']",3
8506,"['normal', 'putter', 'anchor', 'put', 'style', 'requir', 'longer', 'putter', 'shaft', 'anchor', ""player'"", 'stomach', 'chin', 'idea', 'stabil', 'one', 'end', 'putter', 'thu', 'creat']",3
8507,"['hole', 'classifi', 'par', 'give', 'indic', 'number', 'stroke', 'skill', 'golfer', 'may', 'expect', 'need', 'complet', 'play', 'hole', '17', 'primari', 'factor', 'classifi', 'par']",3
8508,"['rel', 'straight', 'hazard-fre', 'hole', 'distanc', 'tee', 'green', 'calcul', 'number', 'stroke', 'skill', 'golfer', 'expect', 'requir', 'reach', 'green', 'addit', 'allow', '2', 'putt']",3
8509,"['minimum', 'par', 'hole', '3', 'one', 'stroke', 'tee', 'shot', 'two', 'putt', 'par', '3', '4', '5', 'hole', 'commonplac', 'golf', 'cours', 'far', 'rare']",3
8510,"['men', 'typic', 'par', '3', 'hole', 'less', '250', 'yard', '230', 'length', 'par', '4', 'hole', 'rang', '251', '–', '450', 'yard', '230', '–']",3
8511,"['411', 'par', '5', 'hole', 'longer', '450', 'yard', '410', ');', 'women', 'boundari', 'lower', 'profession', 'much', 'increas', 'rare', 'par', '6s', 'stretch', 'well']",3
8512,"['650', 'yard', '590', 'distanc', 'base', 'typic', 'scratch', ""golfer'"", 'drive', 'distanc', '240', '280', 'yard', '220', '260', 'although', 'length', 'primari', 'factor', 'calcul']",3
8513,"['par', 'factor', 'taken', 'account', 'howev', 'number', 'stroke', 'scratch', 'golfer', 'take', 'make', 'green', 'remain', 'foremost', 'factor', 'affect', 'calcul', 'includ', 'altitud', 'gradient']",3
8514,"['get', 'ball', 'onto', 'green', 'two', 'stroke', 'less', 'par', 'henc', 'meet', 'par', 'calcul', 'criteria', 'call', 'make', 'green', 'regul', 'gir', '37', 'miss']",3
8515,"['gir', 'necessarili', 'mean', 'golfer', 'make', 'par', 'make', 'difficult', 'reduc', 'number', 'putt', 'avail', 'convers', 'make', 'gir', 'guarante', 'par', 'player', 'might', 'requir']",3
8516,"['eighteen-hol', 'cours', 'typic', 'total', 'overal', 'par', 'score', '70', '72', 'complet', 'round', 'hole', 'par', '4', 'smaller', 'number', 'par', '3', 'par', '5']",3
8517,"['hole', 'addit', 'cours', 'may', 'classifi', 'accord', 'play', 'difficulti', 'may', 'use', 'calcul', ""golfer'"", 'handicap', '39', 'two', 'primari', 'difficulti', 'rate', 'u', 'cours']",3
8518,"['rate', 'expect', 'score', 'zero-handicap', 'scratch', 'golfer', 'slope', 'rate', 'measur', 'much', 'wors', 'bogey', 'golfer', 'handicap', 'around', '20', 'would', 'expect', 'play', 'scratch']",3
8519,"['goal', 'play', 'stroke', 'per', 'round', 'possibl', ""golfer'"", 'number', 'stroke', 'hole', 'cours', 'tournament', 'compar', 'respect', 'par', 'score', 'report', 'either', 'number', 'golfer']",3
8520,"['over-par', 'equal', 'par', 'hole', 'one', 'ace', 'occur', 'golfer', 'sink', 'ball', 'cup', 'first', 'stroke', 'tee', 'common', 'score', 'hole', 'also', 'specif', 'term']",3
8521,"['typic', 'profession', 'tournament', 'among', 'scratch', 'amateur', 'player', 'birdie-bogey', 'play', 'common', 'player', 'lose', 'stroke', 'bogey', 'hole', 'gain', 'one', 'score', 'birdi', 'eagl']",3
8522,"['uncommon', 'rare', 'howev', '18', 'player', 'score', 'albatross', ""men'"", 'major', 'championship', 'one', 'rarest', 'feat', 'golf', 'condor', 'never', 'occur', 'profession', 'tournament', 'five']",3
8523,"['two', 'player', 'two', 'team', 'play', 'hole', 'separ', 'contest', 'call', 'match', 'play', 'parti', 'lower', 'score', 'win', 'hole', 'score', 'player', 'team', 'equal']",3
8524,"['hole', 'halv', 'tie', 'game', 'parti', 'win', 'hole', 'case', 'one', 'team', 'player', 'taken', 'lead', 'cannot', 'overcom', 'number', 'hole', 'remain', 'play', 'match']",3
8525,"['deem', 'parti', 'lead', 'remaind', 'hole', 'play', 'exampl', 'one', 'parti', 'alreadi', 'lead', 'six', 'hole', 'five', 'hole', 'remain', 'play', 'cours', 'match', 'win']",3
8526,"['parti', 'deem', '6', '5', 'given', 'point', 'lead', 'equal', 'number', 'hole', 'remain', 'parti', 'lead', 'match', 'said', 'dormi', 'match', 'continu', 'parti', 'increas']",3
8527,"['lead', 'one', 'hole', 'tie', 'remain', 'hole', 'therebi', 'win', 'match', 'match', 'end', 'tie', 'lead', ""player'"", 'oppon', 'win', 'remain', 'hole', 'game', 'tie']",3
8528,"['score', 'achiev', 'everi', 'hole', 'round', 'tournament', 'ad', 'produc', 'total', 'score', 'player', 'lowest', 'score', 'win', 'stroke', 'play', 'stroke', 'play', 'game', 'commonli']",3
8529,"['play', 'profession', 'golfer', 'tie', 'regul', 'number', 'hole', 'profession', 'tournament', 'playoff', 'take', 'place', 'tie', 'player', 'playoff', 'either', 'sudden', 'death', 'employ', 'pre-determin']",3
8530,"['number', 'hole', 'anywher', 'three', 'full', '18', 'sudden', 'death', 'player', 'score', 'lower', 'hole', 'oppon', 'win', 'match', 'least', 'two', 'player', 'remain', 'tie']",3
8531,"['mani', 'variat', 'score', 'play', 'format', 'game', 'golf', 'offici', 'defin', 'rule', 'golf', 'variat', 'includ', 'popular', 'stableford', 'score', 'system', 'variou', 'team', 'format']",3
8532,"['also', 'variat', 'usual', 'start', 'procedur', 'everyon', 'begin', 'first', 'tee', 'play', 'hole', 'order', 'though', 'eighteenth', 'larg', 'field', 'tournament', 'especi', 'profession', 'tour']",3
8533,"['two', 'tee', 'start', 'commonplac', 'field', 'split', 'start', 'first', 'tee', 'tenth', 'tee', 'sometim', 'eighth', 'eleventh', 'depend', 'proxim', 'clubhous', 'shotgun', 'start', 'mainli']",3
8534,"['use', 'amateur', 'tournament', 'societi', 'play', 'variant', 'group', 'play', 'start', 'game', 'differ', 'hole', 'allow', 'player', 'start', 'end', 'round', 'roughli', 'time', 'exampl']",3
8535,"['bogey', 'par', 'competit', 'score', 'format', 'sometim', 'seen', 'inform', 'tournament', 'score', 'similar', 'match', 'play', 'except', 'player', 'compar', 'hole', 'score', ""hole'"", 'par']",3
8536,"['rate', 'instead', 'score', 'anoth', 'player', 'player', 'win', 'hole', 'score', 'birdi', 'better', 'lose', 'hole', 'score', 'bogey', 'wors', 'halv', 'hole', 'score', 'par']",3
8537,"['record', 'simpl', 'win-loss-halv', 'score', 'sheet', 'player', 'shrug', 'poorly-play', 'hole', 'simpl', 'mark', 'move', 'use', 'competit', 'player', 'pair', 'best', 'win-loss', 'differenti', 'win']",3
8538,"['stableford', 'system', 'simplif', 'stroke', 'play', 'award', 'player', 'point', 'base', 'score', 'rel', ""hole'"", 'par', 'score', 'hole', 'calcul', 'take', 'par', 'score', 'ad']",3
8539,"['2', 'subtract', ""player'"", 'hole', 'score', 'make', 'result', 'zero', 'neg', 'altern', 'state', 'doubl', 'bogey', 'wors', 'zero', 'point', 'bogey', 'worth', 'one', 'point']",3
8540,"['par', 'two', 'birdi', 'three', 'eagl', 'four', 'advantag', 'system', 'stroke', 'play', 'natur', 'higher', 'better', 'score', 'abil', 'compar', 'stableford', 'score', 'play', 'cours']",3
8541,"['differ', 'total', 'par', 'score', 'score', 'even', 'stroke', 'play', 'alway', 'give', 'stableford', 'score', '36', 'discourag', 'tendenc', 'abandon', 'entir', 'game', 'play', 'particularli']",3
8542,"['bad', 'hole', 'novic', 'play', 'strict', 'rule', 'may', 'score', 'high', '8', '10', 'singl', 'difficult', 'hole', 'stableford', 'score', 'hole', 'would', 'zero', 'put']",3
8543,"['usga', 'r', 'sanction', 'modifi', 'stableford', 'system', 'scratch', 'player', 'make', 'par', 'worth', 'zero', 'birdi', 'worth', '2', 'eagl', '5', 'double-eagl', '8', 'bogey']",3
8544,"['penalti', '−', '1', 'double-bogey', 'wors', '−', '3', 'origin', 'system', 'highest', 'score', 'win', 'game', 'terribl', 'score', 'one', 'two', 'hole', 'ruin', ""player'""]",3
8545,"['overal', 'score', 'system', 'reward', 'bogey-birdi', 'play', 'origin', 'encourag', 'golfer', 'tri', 'make', 'riskier', 'birdi', 'putt', 'eagl', 'chipshot', 'instead', 'simpli', 'par', 'hole']",3
8546,"['handicap', 'numer', 'measur', ""golfer'"", 'potenti', 'score', 'abil', '18', 'hole', 'use', 'enabl', 'player', 'wide', 'vari', 'abil', 'compet', 'one', 'anoth', 'better', 'player']",3
8547,"['lowest', 'handicap', 'someon', 'handicap', '0', 'less', 'often', 'refer', 'scratch', 'golfer', 'handicap', 'system', 'vari', 'throughout', 'world', 'use', 'differ', 'method', 'assess', 'cours']",3
8548,"['calcul', 'handicap', 'order', 'address', 'difficulti', 'translat', 'system', 'usga', 'r', 'work', 'variou', 'exist', 'handicap', 'author', 'devis', 'new', 'world', 'handicap', 'system', 'set']",3
8549,"['golf', 'cours', 'assess', 'rate', 'accord', 'averag', 'good', 'score', 'scratch', 'golfer', 'take', 'account', 'multitud', 'factor', 'affect', 'play', 'length', 'obstacl', 'undul', 'etc']",3
8550,"[""player'"", 'handicap', 'give', 'indic', 'number', 'stroke', 'cours', 'rate', 'player', 'make', 'cours', 'averag', 'best', 'round', 'golf', 'e', 'score', 'near', 'potenti', 'averag']",3
8551,"['47', 'lower', 'handicap', 'player', 'gener', 'consist', 'expect', 'play', 'standard', 'better', 'often', 'higher', 'handicapp', 'handicap', 'system', 'also', 'account', 'differ', 'score', 'difficulti']",3
8552,"['low', 'high', 'handicap', 'golfer', 'mean', 'assess', 'rate', 'cours', 'accord', 'averag', 'good', 'score', 'bogey', 'golfer', 'player', 'handicap', 'around', '20', 'use', 'cours']",3
8553,"['handicap', 'system', 'potenti', 'abus', 'player', 'may', 'intent', 'play', 'badli', 'increas', 'handicap', 'sandbag', 'play', 'potenti', 'import', 'event', 'valuabl', 'prize', 'reason', 'handicap']",3
8554,"['use', 'profession', 'golf', 'still', 'calcul', 'use', 'along', 'criteria', 'determin', 'rel', 'strength', 'variou', 'profession', 'player', 'tour', 'profession', 'best', 'best', 'neg', 'handicap']",3
8555,"['2005', 'golf', 'digest', 'calcul', 'countri', 'golf', 'cours', 'per', 'capita', 'order', 'scotland', 'new', 'zealand', 'australia', 'ireland', 'canada', 'wale', 'unit', 'state', 'sweden']",3
8556,"['number', 'cours', 'territori', 'increas', 'exampl', 'expans', 'golf', 'china', 'first', 'golf', 'cours', 'china', 'open', '1984', 'end', '2009', 'roughli', '600', 'countri', 'much']",3
8557,"['21st', 'centuri', 'develop', 'new', 'golf', 'cours', 'china', 'offici', 'ban', 'except', 'island', 'provinc', 'hainan', 'number', 'cours', 'nonetheless', 'tripl', '2004', '2009', 'ban']",3
8558,"['unit', 'state', 'number', 'peopl', 'play', 'golf', 'twenty-f', 'time', 'per', 'year', 'decreas', '6.9', 'million', '2000', '4.6', 'million', '2005', '50', 'accord', 'nation']",3
8559,"['februari', '1971', 'astronaut', 'alan', 'shepard', 'becam', 'first', 'person', 'golf', 'anywher', 'earth', 'smuggl', 'golf', 'club', 'two', 'golf', 'ball', 'board', 'apollo', '14']",3
8560,"['major', 'profession', 'golfer', 'work', 'club', 'teach', 'profession', 'pro', 'compet', 'local', 'competit', 'small', 'elit', 'profession', 'golfer', 'tournament', 'pro', 'compet', 'full-tim', 'intern']",3
8561,"['tour', 'mani', 'club', 'teach', 'profession', 'work', 'golf', 'industri', 'start', 'caddi', 'gener', 'interest', 'game', 'find', 'employ', 'golf', 'cours', 'eventu', 'move', 'certif']",3
8562,"['chosen', 'profess', 'program', 'includ', 'independ', 'institut', 'univers', 'eventu', 'lead', 'class', 'golf', 'profession', 'certif', 'tour', 'profession', 'typic', 'start', 'amateur', 'player', 'attain']",3
8563,"['pro', 'statu', 'success', 'major', 'tournament', 'win', 'either', 'prize', 'money', 'notic', 'corpor', 'sponsor', 'jack', 'nicklau', 'exampl', 'gain', 'widespread', 'notic', 'finish', 'second']",3
8564,"['1960', 'u', 'open', 'champion', 'arnold', 'palmer', '72', 'hole', 'score', '282', 'best', 'score', 'date', 'tournament', 'amateur', 'play', 'one', 'amateur', 'year', '1961']",3
8565,"['golf', 'instruct', 'involv', 'teach', 'learn', 'game', 'golf', 'profici', 'teach', 'golf', 'instruct', 'requir', 'technic', 'physic', 'abil', 'also', 'knowledg', 'rule', 'etiquett', 'game']",3
8566,"['countri', 'golf', 'instruct', 'best', 'perform', 'teacher', 'certifi', 'profession', 'golfer', 'associ', 'top', 'instructor', 'work', 'profession', 'golfer', 'becom', 'quit', 'well', 'known', 'right']",3
8567,"['profession', 'golf', 'instructor', 'use', 'physic', 'condit', 'mental', 'visual', 'classroom', 'session', 'club', 'fit', 'drive', 'rang', 'instruct', 'on-cours', 'play', 'real', 'condit', 'review']",3
8568,"['least', 'twenti', 'profession', 'golf', 'tour', 'run', 'pga', 'independ', 'tour', 'organ', 'respons', 'arrang', 'event', 'find', 'sponsor', 'regul', 'tour', 'typic', 'tour', 'member']",3
8569,"['perhap', 'wide', 'known', 'tour', 'pga', 'tour', 'tend', 'attract', 'strongest', 'field', 'outsid', 'four', 'major', 'four', 'world', 'golf', 'championship', 'event', 'due', 'mostli']",3
8570,"['fact', 'pga', 'tour', 'event', 'first', 'prize', 'least', '800,000', 'usd', 'european', 'tour', 'attract', 'substanti', 'number', 'top', 'golfer', 'outsid', 'north', 'america', 'rank']",3
8571,"['second', 'pga', 'tour', 'worldwid', 'prestig', 'top', 'profession', 'outsid', 'north', 'america', 'play', 'enough', 'tournament', 'maintain', 'membership', 'pga', 'tour', 'european', 'tour', 'sinc']",3
8572,"['2010', 'tour', 'money', 'titl', 'claim', 'individu', 'three', 'time', 'luke', 'donald', '2011', 'rori', 'mcilroy', '2012', '2014', '2013', 'henrik', 'stenson', 'fedex', 'cup']",3
8573,"['lead', ""men'"", 'tour', 'includ', 'japan', 'golf', 'tour', 'asian', 'tour', 'asia', 'outsid', 'japan', 'pga', 'tour', 'australasia', 'sunshin', 'tour', 'southern', 'africa', 'primarili']",3
